"","fire_names_manydays[j]","as.character(date_char)","X11_Ecoregions.1","Interpolated_FuelMap","SAPPS_aspect_inverted_atModelRes","SAPPS_Slope_ChrisArcmapprocess_modelres","X11_Ecoregions.2","X11_Ecoregions","spread_success","Area_expansion"
"3553","East Miller Cove","2016-11-28",2,2439,70.3513793945312,10.7855386734009,47.78,10.304189,0,79.1496828521067
"3554","East Miller Cove","2016-11-28",3,1689,174.118041992188,33.3197822570801,44.09,9.460078,0,79.1496828521067
"3555","East Miller Cove","2016-11-28",2,2546,203.448059082031,17.2743053436279,47.78,10.304189,0,79.1496828521067
"3556","East Miller Cove","2016-11-28",2,2413,196.128784179688,20.460277557373,47.78,10.304189,0,79.1496828521067
"3557","East Miller Cove","2016-11-28",2,2416,205.87451171875,10.9721059799194,47.78,10.304189,0,79.1496828521067
"3558","East Miller Cove","2016-11-28",2,2388,223.432327270508,12.3008470535278,47.78,10.304189,0,79.1496828521067
"3559","East Miller Cove","2016-11-28",3,1717,345.484619140625,11.6259489059448,44.09,9.460078,0,79.1496828521067
"3560","East Miller Cove","2016-11-28",5,782,352.867004394531,12.4823274612427,42.48,8.579352,0,79.1496828521067
"3561","East Miller Cove","2016-11-28",2,2388,211.629608154297,27.3566207885742,47.78,10.304189,0,79.1496828521067
"3562","East Miller Cove","2016-11-28",2,2536,194.348297119141,6.44814109802246,47.78,10.304189,0,79.1496828521067
"3563","East Miller Cove","2016-11-28",2,2471,180.342346191406,11.5233182907104,47.78,10.304189,0,79.1496828521067
"3564","East Miller Cove","2016-11-28",2,2176,195.459930419922,15.2721881866455,47.78,10.304189,0,79.1496828521067
"3565","East Miller Cove","2016-11-28",3,3102,158.746810913086,18.136402130127,44.09,9.460078,0,79.1496828521067
"3566","East Miller Cove","2016-11-28",3,2119,282.601440429688,8.05224227905273,44.09,9.460078,0,79.1496828521067
"3567","East Miller Cove","2016-11-28",2,2496,295.023895263672,19.5251178741455,47.78,10.304189,0,79.1496828521067
"3568","East Miller Cove","2016-11-28",3,2060,339.229034423828,30.1161060333252,44.09,9.460078,0,79.1496828521067
"3569","East Miller Cove","2016-11-28",2,1985,119.781005859375,15.8256845474243,47.78,10.304189,0,79.1496828521067
"3570","East Miller Cove","2016-11-28",3,2110,341.505706787109,13.2681579589844,44.09,9.460078,0,79.1496828521067
"3571","East Miller Cove","2016-11-28",3,2732,109.243927001953,19.4812622070312,44.09,9.460078,0,79.1496828521067
"3572","East Miller Cove","2016-11-28",3,2294,319.907867431641,21.2596321105957,44.09,9.460078,0,79.1496828521067
"3573","East Miller Cove","2016-11-28",3,2949,245.088439941406,12.8902397155762,44.09,9.460078,0,79.1496828521067
"3574","East Miller Cove","2016-11-28",10,1970,211.918670654297,9.39960289001465,51.9,10.614724,0,79.1496828521067
"3575","East Miller Cove","2016-11-28",3,2441,201.405960083008,26.8663883209229,44.09,9.460078,0,79.1496828521067
"3576","East Miller Cove","2016-11-28",5,1495,232.319808959961,14.754358291626,42.48,8.579352,0,79.1496828521067
"3577","East Miller Cove","2016-11-28",3,2700,175.678115844727,14.480731010437,44.09,9.460078,0,79.1496828521067
"3578","East Miller Cove","2016-11-28",3,2966,234.682159423828,21.7515811920166,44.09,9.460078,0,79.1496828521067
"3579","East Miller Cove","2016-11-28",3,2432,236.37907409668,28.7980079650879,44.09,9.460078,0,79.1496828521067
"3580","East Miller Cove","2016-11-28",1,2495,247.019470214844,28.6349754333496,42.04,10.181201,0,79.1496828521067
"3581","East Miller Cove","2016-11-28",5,1707,239.440490722656,21.0059242248535,42.48,8.579352,0,79.1496828521067
"3582","East Miller Cove","2016-11-28",3,2738,256.864837646484,14.9308605194092,44.09,9.460078,0,79.1496828521067
"3583","East Miller Cove","2016-11-28",5,2285,258.415954589844,9.52828216552734,42.48,8.579352,0,79.1496828521067
"3584","East Miller Cove","2016-11-28",3,3108,247.225952148438,16.9870662689209,44.09,9.460078,0,79.1496828521067
"3585","East Miller Cove","2016-11-28",5,1697,192.722808837891,15.556547164917,42.48,8.579352,0,79.1496828521067
"3586","East Miller Cove","2016-11-28",3,2329,201.322219848633,21.9294471740723,44.09,9.460078,0,79.1496828521067
"3587","East Miller Cove","2016-11-28",3,3043,165.693115234375,5.20805025100708,44.09,9.460078,0,79.1496828521067
"3588","East Miller Cove","2016-11-28",5,2472,96.0807495117188,22.8310565948486,42.48,8.579352,0,79.1496828521067
"3589","East Miller Cove","2016-11-28",5,1783,110.736557006836,15.8580188751221,42.48,8.579352,0,79.1496828521067
"3590","East Miller Cove","2016-11-28",5,2049,153.966827392578,15.5915660858154,42.48,8.579352,0,79.1496828521067
"3591","East Miller Cove","2016-11-28",5,1583,197.589828491211,23.438985824585,42.48,8.579352,0,79.1496828521067
"3592","East Miller Cove","2016-11-28",2,2067,325.155303955078,3.90507173538208,47.78,10.304189,0,79.1496828521067
"3593","East Miller Cove","2016-11-28",1,1884,285.347961425781,11.2194166183472,42.04,10.181201,0,79.1496828521067
"3594","East Miller Cove","2016-11-28",3,3041,306.861602783203,14.7542524337769,44.09,9.460078,0,79.1496828521067
"3595","East Miller Cove","2016-11-28",3,1973,256.896179199219,3.55341172218323,44.09,9.460078,0,79.1496828521067
"3596","East Miller Cove","2016-11-28",3,2584,137.964767456055,15.6919317245483,44.09,9.460078,0,79.1496828521067
"3597","East Miller Cove","2016-11-28",3,2282,174.370635986328,16.5551891326904,44.09,9.460078,0,79.1496828521067
"3598","East Miller Cove","2016-11-28",3,1508,217.777816772461,15.2394981384277,44.09,9.460078,0,79.1496828521067
"3599","East Miller Cove","2016-11-28",3,1428,139.00520324707,26.8279113769531,44.09,9.460078,0,79.1496828521067
"3600","East Miller Cove","2016-11-28",2,2029,244.82405090332,5.47957611083984,47.78,10.304189,0,79.1496828521067
"3601","East Miller Cove","2016-11-28",3,1786,150.174743652344,34.5267753601074,44.09,9.460078,0,79.1496828521067
"3602","East Miller Cove","2016-11-28",3,1988,233.049987792969,36.0387763977051,44.09,9.460078,0,79.1496828521067
"3603","East Miller Cove","2016-11-28",3,1450,154.209518432617,41.7739677429199,44.09,9.460078,0,79.1496828521067
"3604","East Miller Cove","2016-11-28",3,1789,219.97526550293,27.4508819580078,44.09,9.460078,0,79.1496828521067
"3605","East Miller Cove","2016-11-28",3,1636,208.235885620117,32.6312942504883,44.09,9.460078,0,79.1496828521067
"3606","East Miller Cove","2016-11-28",3,1788,158.017501831055,34.3309631347656,44.09,9.460078,0,79.1496828521067
"3607","East Miller Cove","2016-11-28",3,1623,213.276016235352,24.2714576721191,44.09,9.460078,0,79.1496828521067
"3608","East Miller Cove","2016-11-28",3,1824,154.959320068359,24.6177558898926,44.09,9.460078,0,79.1496828521067
"3609","East Miller Cove","2016-11-28",3,1340,210.87223815918,36.7936553955078,44.09,9.460078,0,79.1496828521067
"3610","East Miller Cove","2016-11-28",3,1730,191.750091552734,25.084005355835,44.09,9.460078,0,79.1496828521067
"3611","East Miller Cove","2016-11-28",5,1377,207.692840576172,32.9329109191895,42.48,8.579352,0,79.1496828521067
"3612","East Miller Cove","2016-11-28",3,2562,150.991241455078,35.2783851623535,44.09,9.460078,0,79.1496828521067
"3613","East Miller Cove","2016-11-28",3,1723,164.61474609375,7.50314569473267,44.09,9.460078,0,79.1496828521067
"3614","East Miller Cove","2016-11-28",1,1486,232.448165893555,4.66870307922363,42.04,10.181201,0,79.1496828521067
"3615","East Miller Cove","2016-11-28",5,905,1.941162109375,11.6495351791382,42.48,8.579352,0,79.1496828521067
"3616","East Miller Cove","2016-11-28",5,1565,314.492767333984,20.0141315460205,42.48,8.579352,0,79.1496828521067
"3617","East Miller Cove","2016-11-28",10,1372,309.288024902344,28.7324485778809,51.9,10.614724,0,79.1496828521067
"3618","East Miller Cove","2016-11-28",10,1563,283.855499267578,26.6730308532715,51.9,10.614724,0,79.1496828521067
"3619","East Miller Cove","2016-11-28",10,1429,163.043548583984,32.0327301025391,51.9,10.614724,0,79.1496828521067
"3620","East Miller Cove","2016-11-28",10,1217,259.200042724609,17.3134479522705,51.9,10.614724,0,79.1496828521067
"3621","East Miller Cove","2016-11-28",3,2470,5.10910034179688,33.0829620361328,44.09,9.460078,0,79.1496828521067
"3622","East Miller Cove","2016-11-28",10,2092,260.866088867188,20.6263122558594,51.9,10.614724,0,79.1496828521067
"3623","East Miller Cove","2016-11-28",10,1788,227.017593383789,27.4518070220947,51.9,10.614724,0,79.1496828521067
"3624","East Miller Cove","2016-11-28",10,1788,189.084136962891,11.3972196578979,51.9,10.614724,0,79.1496828521067
"3625","East Miller Cove","2016-11-28",10,2003,189.498748779297,10.6825914382935,51.9,10.614724,0,79.1496828521067
"3626","East Miller Cove","2016-11-28",10,1954,208.974517822266,2.30653738975525,51.9,10.614724,0,79.1496828521067
"3627","East Miller Cove","2016-11-28",5,1490,237.965881347656,14.4976787567139,42.48,8.579352,0,79.1496828521067
"3628","East Miller Cove","2016-11-28",5,1639,222.458770751953,8.70128345489502,42.48,8.579352,0,79.1496828521067
"3629","East Miller Cove","2016-11-28",5,1362,225.856414794922,8.73678684234619,42.48,8.579352,0,79.1496828521067
"3630","East Miller Cove","2016-11-28",10,1758,207.844985961914,15.2387380599976,51.9,10.614724,0,79.1496828521067
"3631","East Miller Cove","2016-11-28",5,1636,185.704513549805,28.1171932220459,42.48,8.579352,0,79.1496828521067
"3632","East Miller Cove","2016-11-28",10,1210,220.031356811523,12.9959144592285,51.9,10.614724,0,79.1496828521067
"3633","East Miller Cove","2016-11-28",5,2099,187.909423828125,20.4406585693359,42.48,8.579352,0,79.1496828521067
"3634","East Miller Cove","2016-11-28",10,2595,254.624435424805,5.1258602142334,51.9,10.614724,0,79.1496828521067
"3635","East Miller Cove","2016-11-28",5,1451,162.056762695312,11.3317022323608,42.48,8.579352,0,79.1496828521067
"3636","East Miller Cove","2016-11-28",5,2543,213.286926269531,8.65653133392334,42.48,8.579352,0,79.1496828521067
"3637","East Miller Cove","2016-11-28",5,2170,227.024780273438,6.11362886428833,42.48,8.579352,0,79.1496828521067
"3638","East Miller Cove","2016-11-28",5,1665,217.573013305664,17.5776233673096,42.48,8.579352,0,79.1496828521067
"3639","East Miller Cove","2016-11-28",5,1287,204.472869873047,12.1742324829102,42.48,8.579352,0,79.1496828521067
"3640","East Miller Cove","2016-11-28",2,2246,32.3302612304688,30.8327960968018,47.78,10.304189,0,79.1496828521067
"3641","East Miller Cove","2016-11-28",1,1816,12.1448364257812,8.46952342987061,42.04,10.181201,0,79.1496828521067
"3642","East Miller Cove","2016-11-28",2,1943,11.7516479492188,25.3588161468506,47.78,10.304189,0,79.1496828521067
"3643","East Miller Cove","2016-11-28",1,2092,313.708679199219,18.418872833252,42.04,10.181201,0,79.1496828521067
"3644","East Miller Cove","2016-11-28",1,1986,324.192108154297,22.2826290130615,42.04,10.181201,0,79.1496828521067
"3645","East Miller Cove","2016-11-28",2,1990,30.7604370117188,29.2185363769531,47.78,10.304189,0,79.1496828521067
