Time,ManagementArea,Prescription,HarvestedSites,TotalCohortsCompleteHarvest,TotalCohortsPartialHarvest,TotalBiomassHarvested,CohortsHarvested_AcerPens,CohortsHarvested_AmelArbo,CohortsHarvested_AescBuck,CohortsHarvested_AcerRubr,CohortsHarvested_AcerSacc,CohortsHarvested_BetuAlle,CohortsHarvested_BetuNigr,CohortsHarvested_BetuLent,CohortsHarvested_CaryOvat,CohortsHarvested_CaryAlba,CohortsHarvested_CaryGlab,CohortsHarvested_CaryCodi,CohortsHarvested_CornFlor,CohortsHarvested_FraxPenn,CohortsHarvested_FraxAmer,CohortsHarvested_FaguGran,CohortsHarvested_JuglNigr,CohortsHarvested_HaleDipt,CohortsHarvested_IlexOpac,CohortsHarvested_LiriTuli,CohortsHarvested_LiquStyr,CohortsHarvested_MagnAcum,CohortsHarvested_MagnMacr,CohortsHarvested_NyssSylv,CohortsHarvested_OxydArbo,CohortsHarvested_PrunSero,CohortsHarvested_PrunPenn,CohortsHarvested_PlanOcid,CohortsHarvested_QuerAlba,CohortsHarvested_QuerCocc,CohortsHarvested_QuerFalc,CohortsHarvested_QuerRubr,CohortsHarvested_QuerPrin,CohortsHarvested_QuerVelu,CohortsHarvested_QuerStel,CohortsHarvested_RobiPseu,CohortsHarvested_SassAlid,CohortsHarvested_TiliAmer,CohortsHarvested_TiliAmhe,CohortsHarvested_TsugCana,CohortsHarvested_PinuVirg,CohortsHarvested_PinuTaed,CohortsHarvested_PinuStro,CohortsHarvested_PinuRigi,CohortsHarvested_PinuPung,CohortsHarvested_FrasFirr,CohortsHarvested_PiceRube,CohortsHarvested_PinuEnch,BiomassHarvestedMg_AcerPens,BiomassHarvestedMg_AmelArbo,BiomassHarvestedMg_AescBuck,BiomassHarvestedMg_AcerRubr,BiomassHarvestedMg_AcerSacc,BiomassHarvestedMg_BetuAlle,BiomassHarvestedMg_BetuNigr,BiomassHarvestedMg_BetuLent,BiomassHarvestedMg_CaryOvat,BiomassHarvestedMg_CaryAlba,BiomassHarvestedMg_CaryGlab,BiomassHarvestedMg_CaryCodi,BiomassHarvestedMg_CornFlor,BiomassHarvestedMg_FraxPenn,BiomassHarvestedMg_FraxAmer,BiomassHarvestedMg_FaguGran,BiomassHarvestedMg_JuglNigr,BiomassHarvestedMg_HaleDipt,BiomassHarvestedMg_IlexOpac,BiomassHarvestedMg_LiriTuli,BiomassHarvestedMg_LiquStyr,BiomassHarvestedMg_MagnAcum,BiomassHarvestedMg_MagnMacr,BiomassHarvestedMg_NyssSylv,BiomassHarvestedMg_OxydArbo,BiomassHarvestedMg_PrunSero,BiomassHarvestedMg_PrunPenn,BiomassHarvestedMg_PlanOcid,BiomassHarvestedMg_QuerAlba,BiomassHarvestedMg_QuerCocc,BiomassHarvestedMg_QuerFalc,BiomassHarvestedMg_QuerRubr,BiomassHarvestedMg_QuerPrin,BiomassHarvestedMg_QuerVelu,BiomassHarvestedMg_QuerStel,BiomassHarvestedMg_RobiPseu,BiomassHarvestedMg_SassAlid,BiomassHarvestedMg_TiliAmer,BiomassHarvestedMg_TiliAmhe,BiomassHarvestedMg_TsugCana,BiomassHarvestedMg_PinuVirg,BiomassHarvestedMg_PinuTaed,BiomassHarvestedMg_PinuStro,BiomassHarvestedMg_PinuRigi,BiomassHarvestedMg_PinuPung,BiomassHarvestedMg_FrasFirr,BiomassHarvestedMg_PiceRube,BiomassHarvestedMg_PinuEnch,
80, 3, SelectiveOakHarvest, 5, 0, 36, 310.8125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 1, 2, 15, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1875, 4.4375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79.75, 45.75, 0.375, 10.375, 164.75, 4.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
80, 3, PineShelterwood, 1, 0, 2, 67.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0625, 
80, 4, SelectiveOakHarvest, 2196, 640, 18169, 299735.375, 1, 22, 0, 191, 326, 0, 0, 9, 79, 891, 1717, 9, 40, 1, 20, 14, 19, 12, 14, 43, 4, 6, 4, 97, 113, 17, 0, 0, 2534, 2603, 232, 1791, 5612, 907, 131, 7, 11, 0, 0, 0, 14, 10, 1157, 0, 0, 0, 0, 151, 0.3125, 10.125, 0, 752.3125, 1605.6875, 0, 0, 37.9375, 331, 697.5625, 3930.625, 50.5, 16.125, 0.9375, 8.375, 5.8125, 6.9375, 3.5, 19.5, 2344.3125, 7.6875, 1.625, 0.75, 47, 111.75, 7.3125, 0, 0, 65684.1875, 54609.5625, 1055.9375, 21224.3125, 129633.375, 2409, 1263.6875, 3.1875, 9.5625, 0, 0, 0, 108.125, 50, 10023.3125, 0, 0, 0, 0, 167.1875, 
80, 4, PineShelterwood, 2183, 1446, 8700, 191067.9375, 0, 19, 0, 217, 0, 0, 0, 7, 7, 33, 56, 1, 122, 7, 5, 24, 2, 25, 40, 55, 22, 0, 7, 130, 186, 50, 0, 0, 155, 45, 90, 43, 2774, 26, 28, 6, 13, 0, 0, 0, 25, 1144, 1524, 0, 0, 0, 0, 3258, 0, 7.6875, 0, 467.1875, 0, 0, 0, 172.875, 11.5, 14.875, 45.75, 0.5, 42.1875, 9.5625, 2.25, 52.4375, 7.4375, 7.6875, 70.25, 1327.625, 14.375, 0, 1.6875, 48.5625, 80.625, 24.75, 0, 0, 1537.5625, 894.3125, 61.375, 92, 136287.6875, 24.4375, 18.125, 5.375, 34.1875, 0, 0, 0, 62.875, 12133.9375, 23074.875, 0, 0, 0, 0, 9291.3125, 
80, 5, SelectiveOakHarvest, 763, 244, 7194, 101990.25, 1, 4, 1, 59, 73, 2, 0, 3, 24, 629, 873, 2, 27, 0, 1, 1, 2, 11, 3, 10, 1, 1, 2, 48, 44, 11, 0, 0, 1082, 1069, 70, 431, 2008, 253, 106, 4, 4, 0, 0, 0, 6, 17, 390, 0, 0, 0, 0, 165, 0.375, 1.625, 0.6875, 100.0625, 282.5625, 0.5, 0, 1.125, 150.875, 383.8125, 1758.8125, 10.375, 9.125, 0, 0.4375, 0.3125, 0.75, 3.25, 9.5625, 58.3125, 0.75, 0.3125, 0.5625, 18.125, 16.625, 5.3125, 0, 0, 27285.1875, 18144.8125, 614.1875, 4890.625, 41572.875, 688.6875, 337.4375, 1.4375, 2.875, 0, 0, 0, 4.75, 106.875, 5074, 0, 0, 0, 0, 216.125, 
80, 5, PineShelterwood, 733, 787, 3407, 71001.1875, 0, 16, 0, 89, 0, 0, 0, 0, 0, 38, 25, 1, 76, 1, 0, 7, 0, 3, 27, 38, 20, 0, 2, 66, 121, 33, 0, 1, 84, 15, 63, 12, 851, 10, 20, 1, 8, 0, 0, 0, 10, 530, 460, 0, 0, 0, 0, 1566, 0, 7.375, 0, 263.75, 0, 0, 0, 0, 0, 18.75, 17.8125, 26.5625, 25.8125, 0.9375, 0, 2.4375, 0, 1, 96, 2108.4375, 14.0625, 0, 0.6875, 24.4375, 115.4375, 31.4375, 0, 0.8125, 2230.0625, 16.1875, 336.1875, 11.625, 41288.25, 3.9375, 166.375, 0.3125, 44.75, 0, 0, 0, 216.25, 5408.5, 8186.625, 0, 0, 0, 0, 4554.9375, 
80, 6, SelectiveOakHarvest, 84, 85, 668, 12515.875, 0, 2, 0, 25, 12, 0, 0, 0, 0, 19, 50, 0, 6, 0, 0, 0, 0, 0, 4, 1, 0, 0, 1, 21, 20, 0, 0, 0, 74, 105, 3, 84, 265, 26, 2, 0, 4, 0, 0, 0, 1, 0, 25, 0, 0, 0, 0, 3, 0, 0.75, 0, 87.375, 45.5, 0, 0, 0, 0, 14.375, 162.6875, 0, 2.0625, 0, 0, 0, 0, 0, 6.3125, 2.5, 0, 0, 0.25, 8.625, 8.125, 0, 0, 0, 2988.1875, 1420.875, 11.875, 1028.5625, 6278.8125, 56.8125, 4, 0, 1.5, 0, 0, 0, 1, 0, 260.875, 0, 0, 0, 0, 6.3125, 
80, 6, PineShelterwood, 95, 148, 325, 36943.6875, 0, 1, 0, 32, 0, 0, 0, 0, 0, 4, 8, 0, 12, 0, 1, 2, 0, 0, 0, 7, 0, 0, 0, 13, 17, 0, 0, 0, 25, 5, 0, 11, 201, 7, 0, 0, 0, 0, 0, 0, 3, 8, 70, 0, 0, 0, 0, 46, 0, 0.3125, 0, 111, 0, 0, 0, 0, 0, 2.5, 5.875, 0, 5.375, 0, 0.3125, 0.625, 0, 0, 0, 530.625, 0, 0, 0, 6, 8, 0, 0, 0, 661.25, 26.625, 0, 480.125, 28881.875, 5.625, 0, 0, 0, 0, 0, 0, 6.875, 1431.6875, 1847.4375, 0, 0, 0, 0, 1080.4375, 
80, 7, SelectiveOakHarvest, 7, 3, 69, 652.5625, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 3, 6, 19, 3, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2.5, 0, 0, 0, 0, 0, 3.375, 4.375, 0, 0, 0, 0, 0, 0, 0, 0.9375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227.625, 31.125, 11.0625, 41.6875, 278.5625, 5.375, 0, 0, 0, 0, 0, 0, 0, 0, 42.5, 0, 0, 0, 0, 0, 
80, 7, PineShelterwood, 6, 8, 22, 346.3125, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0.625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.125, 0, 0, 0, 0.3125, 0.3125, 0, 0, 0, 1.8125, 0, 0, 0.375, 277.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51.4375, 0, 0, 0, 0, 0, 
85, 1, SelectiveOakHarvest, 2, 3, 34, 242.25, 0, 1, 0, 1, 3, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0.3125, 0, 0.3125, 2.8125, 0, 0, 0, 0, 2.0625, 1.3125, 0, 0, 0, 0, 0.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 31.375, 0, 20.5625, 86.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26.3125, 0, 0, 0, 0, 0.6875, 
85, 1, PineShelterwood, 2, 1, 3, 76.9375, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2.9375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58.4375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12.625, 0, 0, 0, 0, 0, 
85, 2, SelectiveOakHarvest, 21, 9, 185, 2314.1875, 0, 0, 0, 5, 2, 0, 0, 0, 3, 7, 11, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 31, 24, 17, 22, 43, 12, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 1, 0, 0, 0, 5.625, 7, 0, 0, 0, 11.9375, 3.1875, 14.8125, 0, 0.3125, 0, 0, 0.375, 0.6875, 0, 0, 0, 0, 0, 0, 0, 0, 0.6875, 0, 0, 871.3125, 535.5625, 45.25, 186.5625, 520.75, 16.6875, 0, 0, 0, 0, 0, 0, 0, 18.9375, 66.9375, 0, 0, 0, 0, 0.5625, 
85, 2, PineShelterwood, 26, 40, 83, 1265.5, 0, 2, 0, 3, 0, 0, 0, 0, 0, 2, 3, 0, 2, 0, 0, 0, 0, 2, 2, 1, 1, 0, 0, 4, 4, 1, 0, 0, 6, 2, 2, 0, 25, 0, 3, 0, 0, 0, 0, 0, 0, 10, 19, 0, 0, 0, 0, 29, 0, 0.625, 0, 2.0625, 0, 0, 0, 0, 0, 0.625, 2.125, 0, 0.5625, 0, 0, 0, 0, 0.625, 2.125, 2.25, 0.75, 0, 0, 1.25, 1.625, 0.5, 0, 0, 8.0625, 3.0625, 0.625, 0, 1004.75, 0, 2.125, 0, 0, 0, 0, 0, 0, 50.3125, 95.0625, 0, 0, 0, 0, 57.375, 
85, 3, SelectiveOakHarvest, 5, 0, 35, 229.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 1, 2, 14, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51.1875, 36.25, 0.3125, 9.625, 126.125, 3.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
85, 3, PineShelterwood, 1, 0, 5, 128.5625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.5, 0, 0, 0, 0, 1.5625, 
85, 4, SelectiveOakHarvest, 2207, 1239, 18276, 301974.6875, 8, 80, 4, 298, 327, 4, 0, 30, 87, 879, 1618, 10, 98, 8, 42, 22, 21, 19, 33, 81, 5, 12, 14, 164, 211, 40, 0, 1, 2595, 2667, 274, 1830, 5423, 934, 152, 16, 25, 0, 0, 0, 24, 13, 1274, 0, 0, 0, 0, 172, 5, 29.5625, 6.0625, 2289.3125, 1409.875, 62.4375, 0, 293.3125, 211.9375, 556, 2902.5625, 23.125, 31.5, 13.375, 129.875, 6.8125, 5.6875, 5.4375, 68.25, 9154.125, 2.5, 3.6875, 4.125, 147.3125, 306.875, 19.25, 0, 0.3125, 65295.9375, 49649, 1013.5625, 21714.125, 122109, 2509.3125, 1205.3125, 16.0625, 58.8125, 0, 0, 0, 180.0625, 48.6875, 7489.125, 0, 0, 0, 0, 163.3125, 
85, 4, PineShelterwood, 2184, 1423, 9111, 175402.4375, 1, 24, 1, 179, 1, 0, 0, 15, 1, 56, 61, 0, 115, 3, 3, 34, 1, 22, 49, 75, 25, 8, 17, 117, 178, 53, 0, 0, 137, 44, 38, 58, 2924, 30, 27, 10, 12, 0, 0, 0, 28, 1142, 1640, 0, 0, 0, 0, 3405, 0.3125, 8, 0.75, 494.0625, 0.3125, 0, 0, 93.6875, 0.375, 23.5625, 131.375, 0, 33.5625, 1.9375, 1.0625, 61.6875, 0.625, 6.8125, 51.25, 2862.1875, 14.25, 21.125, 5.25, 37.125, 120.4375, 34.5, 0, 0, 2684.1875, 1629.0625, 15.4375, 472.125, 131061.5625, 13.5, 16.4375, 90, 30.0625, 0, 0, 0, 178.3125, 6334.625, 12685.8125, 0, 0, 0, 0, 7053.6875, 
85, 5, SelectiveOakHarvest, 782, 346, 7594, 139590.1875, 0, 9, 1, 79, 101, 0, 0, 11, 26, 724, 900, 2, 21, 0, 3, 14, 0, 5, 14, 14, 2, 0, 9, 53, 63, 21, 0, 0, 1045, 1077, 76, 502, 2043, 322, 117, 7, 12, 0, 0, 0, 8, 17, 467, 0, 0, 0, 0, 175, 0, 3.5625, 0.5625, 167.75, 498.9375, 0, 0, 3.25, 83.375, 351.5, 1535.6875, 6.6875, 6.0625, 0, 1.625, 3.9375, 0, 1.5625, 19.9375, 250.0625, 0.75, 0, 1.875, 17.9375, 21.3125, 8.625, 0, 0, 30562.6875, 19702.3125, 516.125, 7600, 71206.9375, 1035.125, 448.625, 2.0625, 35.6875, 0, 0, 0, 25.4375, 80.4375, 4631.875, 0, 0, 0, 0, 185.875, 
85, 5, PineShelterwood, 757, 974, 3652, 84315.5625, 0, 10, 0, 128, 1, 0, 0, 15, 1, 29, 41, 0, 82, 1, 2, 17, 4, 7, 34, 48, 23, 5, 7, 91, 125, 30, 0, 0, 85, 48, 27, 32, 959, 25, 22, 11, 7, 0, 0, 0, 16, 532, 522, 0, 0, 0, 0, 1639, 0, 3.125, 0, 1098.5625, 0.3125, 0, 0, 142.1875, 0.3125, 47.3125, 182.5, 0, 28.125, 1.1875, 0.8125, 62.625, 16.5, 2.0625, 32.9375, 3865.25, 19.5, 10.875, 5.5, 93.8125, 317.1875, 11, 0, 0, 5202.8125, 2881, 26.1875, 131.3125, 44266, 159.5625, 79.3125, 27, 8.8125, 0, 0, 0, 149, 3015.9375, 4234.3125, 0, 0, 0, 0, 3585.9375, 
85, 6, SelectiveOakHarvest, 103, 93, 807, 16989.75, 2, 11, 0, 23, 12, 0, 0, 7, 0, 22, 73, 3, 3, 0, 4, 1, 3, 0, 1, 4, 0, 0, 3, 10, 9, 5, 0, 0, 89, 112, 5, 116, 284, 27, 2, 3, 7, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 4, 0.5625, 4.625, 0, 125.1875, 29.875, 0, 0, 2, 0, 13.5625, 356.1875, 15.3125, 0.875, 0, 1.5, 0.375, 6.5625, 0, 0.6875, 113.125, 0, 0, 0.6875, 3.625, 3.25, 2.125, 0, 0, 3624.875, 1651.4375, 18.9375, 1967.625, 7612.3125, 75.3125, 2.3125, 0.9375, 56.1875, 0, 0, 0, 0, 0, 980.3125, 0, 0, 0, 0, 3.625, 
85, 6, PineShelterwood, 110, 178, 395, 14996.8125, 0, 11, 1, 22, 2, 0, 0, 6, 0, 6, 1, 0, 10, 0, 1, 5, 0, 0, 8, 5, 0, 3, 3, 18, 21, 5, 0, 0, 18, 10, 1, 10, 231, 4, 0, 0, 3, 0, 0, 0, 4, 4, 112, 0, 0, 0, 0, 48, 0, 4.25, 0.3125, 49.5625, 0.625, 0, 0, 1.5, 0, 2.75, 0.4375, 0, 2.9375, 0, 0.5, 1.4375, 0, 0, 17.5625, 13, 0, 0.75, 0.875, 5.75, 6.6875, 1.8125, 0, 0, 49.625, 20.0625, 0.3125, 15.0625, 11928.1875, 1.5625, 0, 0, 5.6875, 0, 0, 0, 5.4375, 39.125, 2350.875, 0, 0, 0, 0, 261.625, 
85, 7, SelectiveOakHarvest, 7, 8, 67, 634.6875, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 1, 0, 0, 13, 8, 4, 5, 16, 2, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2.625, 0, 0, 0, 0, 0, 2.3125, 3.625, 0, 0, 0, 0, 0, 0, 0, 0.6875, 0, 0, 0, 0, 0.6875, 0.6875, 0.4375, 0, 0, 289.9375, 74.8125, 11.5625, 22, 192.625, 3.625, 0, 0, 0, 0, 0, 0, 0, 0, 23.9375, 0, 0, 0, 0, 0, 
85, 7, PineShelterwood, 6, 18, 22, 1765, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 3, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 13, 1, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 62.3125, 0, 0, 0, 0, 0, 0, 7.5625, 0, 0.3125, 0, 0, 0.8125, 0, 0, 1.125, 17.375, 0, 0, 0, 0, 0, 0, 0, 0, 557.4375, 0, 0, 0.375, 433.125, 8.9375, 0.4375, 0, 0, 0, 0, 0, 0, 0, 18.5, 0, 0, 0, 0, 0, 
90, 1, SelectiveOakHarvest, 2, 1, 36, 188.3125, 0, 0, 0, 0, 3, 0, 0, 0, 0, 6, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.625, 0, 0, 0, 0, 2.9375, 0.75, 0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 19.75, 0, 18.4375, 83.5625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16.25, 0, 0, 0, 0, 0, 
90, 1, PineShelterwood, 2, 2, 2, 42.125, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37.5625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4375, 0, 0, 0, 0, 0, 
90, 2, SelectiveOakHarvest, 21, 13, 195, 2031.3125, 0, 1, 0, 2, 3, 1, 0, 0, 3, 8, 11, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 33, 25, 19, 23, 44, 13, 0, 0, 1, 0, 0, 0, 1, 1, 8, 0, 0, 0, 0, 2, 0, 0.5625, 0, 1.6875, 6.125, 0.25, 0, 0, 3.6875, 4.875, 8.9375, 0, 0.3125, 0, 0.75, 0, 0.75, 0, 0, 0, 0, 0.3125, 0, 0.3125, 0.8125, 0, 0, 0, 697.625, 487.125, 57.25, 160.5625, 525, 12.875, 0, 0, 1.5, 0, 0, 0, 0.5, 10.375, 34.75, 0, 0, 0, 0, 7.375, 
90, 2, PineShelterwood, 28, 37, 84, 1468.9375, 0, 2, 1, 5, 0, 0, 0, 0, 0, 4, 5, 0, 3, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 3, 4, 0, 0, 0, 3, 1, 1, 2, 30, 0, 0, 0, 0, 0, 0, 0, 0, 10, 19, 0, 0, 0, 0, 25, 0, 0.9375, 0.3125, 3.75, 0, 0, 0, 0, 0, 1.75, 2.5, 0, 0.9375, 0, 0, 0.375, 0, 0, 0.75, 1.5, 0, 0, 0, 1.0625, 1.5, 0, 0, 0, 4.4375, 2, 0.375, 2, 1213.5625, 0, 0, 0, 0, 0, 0, 0, 0, 59.5, 73.3125, 0, 0, 0, 0, 74.1875, 
90, 3, SelectiveOakHarvest, 5, 0, 35, 207.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 1, 2, 14, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.125, 1.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38.9375, 32.9375, 0.375, 10.125, 120.6875, 2.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
90, 3, PineShelterwood, 1, 0, 6, 134.9375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5625, 0, 0, 0, 0, 2.1875, 
90, 4, SelectiveOakHarvest, 2200, 968, 19151, 265716.6875, 4, 35, 3, 196, 357, 1, 0, 22, 94, 934, 1691, 10, 92, 5, 25, 37, 22, 18, 32, 41, 1, 7, 17, 156, 198, 32, 0, 0, 2811, 2787, 306, 1979, 5597, 1012, 164, 8, 24, 0, 0, 0, 14, 13, 1212, 0, 0, 0, 0, 162, 1.4375, 14.625, 0.9375, 186.4375, 1520.1875, 0.25, 0, 7.375, 175.8125, 650.5, 2452.1875, 18.5, 31.4375, 3.875, 9.625, 12.3125, 8.3125, 5.8125, 30.625, 87.3125, 0.3125, 2.375, 5.0625, 58.75, 72, 12.3125, 0, 0, 62519.375, 46522, 973.9375, 22716.3125, 116851.75, 2174.0625, 1181.25, 2.8125, 31.75, 0, 0, 0, 10.75, 70.375, 6475.375, 0, 0, 0, 0, 230.375, 
90, 4, PineShelterwood, 2186, 2023, 9059, 174982.25, 7, 36, 0, 251, 9, 0, 0, 32, 5, 68, 93, 0, 200, 5, 13, 61, 1, 37, 50, 81, 37, 6, 22, 162, 243, 74, 0, 2, 196, 60, 59, 86, 3260, 37, 35, 10, 24, 0, 0, 0, 21, 1141, 1598, 0, 0, 0, 0, 3060, 2.1875, 15.125, 0, 387.9375, 5.625, 0, 0, 17.9375, 1.5625, 32.625, 44.875, 0, 66.75, 4.25, 5.375, 61.375, 0.3125, 12.4375, 51.5, 1206.5625, 21.6875, 1.9375, 6.125, 58.375, 86.125, 44.875, 0, 2.125, 3202.625, 432.625, 23.625, 137.6875, 136636.0625, 80.9375, 25.5625, 25.1875, 167.6875, 0, 0, 0, 40.8125, 6924.3125, 12135.0625, 0, 0, 0, 0, 6737.9375, 
